Confusable,Canonical Character
"o̅","ō"
"o︤","ō"
"o︥","ō"
"o¯","ō"
"o‾","ō"
"e̅","ē"
"e︤","ē"
"e︥","ē"
"e¯","ē"
"e‾","ē"
"a̅","ā"
"a︤","ā"
"a︥","ā"
"a¯","ā"
"a‾","ā"
