Sort Order,Character,Approximate Latin Form(s)
"1","a",""
"2","ch",""
"3","ch̕",""
"4","e",""
"5","h",""
"6","i",""
"7","k",""
"8","k̕",""
"9","kw",""
"10","kw̕",""
"11","ḵ",""
"12","ḵ̕",""
"13","ḵw",""
"14","ḵw̕",""
"15","l",""
"16","lh",""
"17","m",""
"18","n",""
"19","p",""
"20","p̕",""
"21","s",""
"22","sh",""
"23","t",""
"24","t̕",""
"25","tl̕",""
"26","ts",""
"27","ts̕",""
"28","u",""
"29","w",""
"30","x",""
"31","xw",""
"32","x̱",""
"33","x̱w",""
"34","y",""
"35","ˀ",""
"36","ʔ",""
